movie_id,director
229,James Whale
9906,John A. Davis
113091,Anton King
63572,Vladimir Bortko
38869,Roman Załuski
303966,Ravikant Nagaich
315837,Rupert Sanders
348893,Todor Chapkanov
244786,Damien Chazelle
550,David Fincher
406990,Tommy Wirkola
67633,Zdravko Šotra
36616,Bruce W. Smith
874,Fred Zinnemann
1729,Rob Minkoff
351454,Pablo Larraín
32338,Jennifer Devoldère
41413,Federico Moccia
73846,Vivi Friedman
14207,Peter Winther
6003,Franco Zeffirelli
31065,Robert Harmon
15440,Mats Stenberg
910,Howard Hawks
25050,Hirokazu Koreeda
15276,David M. Evans
152599,James Gray
19258,Hal Needham
42801,Vittorio De Sica
16315,Matt Cooper
16315,Martin Kunert
16315,David Semel
9907,Steve Oedekerk
9692,Nicole Kassell
381341,Paolo Genovese
12597,Scott Derrickson
38199,Gregor Jordan
9562,Richard Donner
336882,Roar Uthaug
2266,Isabel Coixet
2266,Christopher Doyle
2266,Tom Tykwer
2266,Joel Coen
2266,Ethan Coen
2266,Richard LaGravenese
2266,Wes Craven
2266,Gus Van Sant
2266,Vincenzo Natali
2266,Gurinder Chadha
2266,Walter Salles
2266,Alfonso Cuarón
2266,Alexander Payne
2266,Gérard Depardieu
2266,Sylvain Chomet
2266,Bruno Podalydès
2266,Frédéric Auburtin
2266,Olivier Assayas
2266,Nobuhiro Suwa
2266,Oliver Schmitz
2266,Daniela Thomas
12224,Marco Brambilla
245913,Jeff Zimbalist
245913,Michael Zimbalist
36561,Ole Bornedal
77499,Terry Klassen
77499,Mark Baldo
241855,Aaron Moorhead
241855,Justin Benson
160139,Bille August
273169,Audrey Dana
20714,Nikita Mikhalkov
31591,Robert Benton
99579,Benoît Jacquot
5921,Henry Hathaway
4105,Ridley Scott
11364,Mike Nichols
57703,Tran Anh Hung
8291,John Singleton
41201,Sylvain Chomet
1363,Stephen Frears
6081,Blake Edwards
309245,Noah Baumbach
15487,Bill Paxton
270302,Lone Scherfig
110416,Tomm Moore
15906,Greg Richardson
1792,Bobby Farrelly
1792,Peter Farrelly
308529,John Stockwell
144336,David Ayer
14980,Craig R. Baxley
262338,Henrik Ruben Genz
457962,Oren Uziel
174772,Sebastián Cordero
25224,Roger Christian
14475,Robert Zemeckis
16119,Frank Nissen
15936,Hart Bochner
4588,Ang Lee
21845,Daniel Stern
10743,James Foley
14746,Walter Hill
63492,Mark Mylod
321303,Elmo Nüganen
13778,Sam Weisman
13949,Adrian Shergold
13581,Alberto Cavalcanti
13581,Charles Crichton
13581,Basil Dearden
13581,Robert Hamer
10543,James Foley
10854,J.S. Cardone
152737,John Wells
5544,Alain Resnais
2028,Cameron Crowe
41411,Roselyne Bosch
10154,Kelly Makin
8068,Robert Rodriguez
352186,Chris McCoy
62838,Garry Marshall
75301,Constance Marks
88005,Lorene Scafaria
4868,Henry Levin
18647,Marlon Brando
32916,Spike Brandt
32916,Tony Cervone
336455,Henry Joost
336455,Ariel Schulman
329981,Farren Blackburn
24924,Kevin Tenney
13204,Victor Cook
13204,Tad Stones
288158,Tom Harper
412678,Keoni Waxman
5956,George Ratliff
165567,Todd Levin
10222,Jean-Claude Van Damme
10222,David Worth
10222,Mark DiSalle
9822,Ron Underwood
11595,Walter Hill
29388,Gary Yates
9718,Adam McKay
421,Wes Anderson
5060,Gerald Thomas
32790,Craig Pryce
276908,Sam Esmail
121826,Dustin Hoffman
18570,Robert Kenner
25789,Mikael Salomon
389272,Joseph Itaya
62977,Felix Chong
62977,Alan Mak
170039,Adrian Moat
205220,Stephen Frears
15152,Michel Hazanavicius
303991,Jean-Marc Vallée
1405,Erich von Stroheim
30778,Griff Furst
10464,Jessie Nelson
22404,Fritz Lang
287,Ron Shelton
9457,Stephen Sommers
78049,Roel Reiné
9268,Chuck Russell
10540,Peter Hyams
17303,Chris Stapp
2313,Ben Younger
9655,Andy Fickman
364051,Anne Fontaine
101173,Ralph Fiennes
86822,Terrence Malick
230179,Jalmari Helander
21200,Patrice Leconte
14286,Eugene Jarecki
1610,David Evans
16296,Stephen Chiodo
268920,Anne Fletcher
49520,David Dobkin
13685,Wes Anderson
33107,Marcos Efron
10874,Brian Henson
9264,Katt Shea
294562,Mike Mendez
315465,Mamoru Hosoda
19325,David Molina
19325,Terry Shakespeare
228203,Niki Caro
614,Ingmar Bergman
9093,Shekhar Kapur
9874,George P. Cosmatos
21575,Jacques Audiard
14362,John Flynn
444513,Amy Schumer
82679,Josh Schwartz
687,Tim Robbins
324230,Borja Brun
3784,Garry Marshall
72972,Spike Brandt
72972,Tony Cervone
86835,Terrence Malick
317744,Elizabeth Allen Rosenbaum
35113,Michael Winterbottom
253161,Sophie Barthes
26389,Pierre Morel
4169,Billy Ray
36940,Paolo Virzì
10164,Roger Donaldson
11115,Gil Cates Jr.
11115,Gil Cates Jr.
11115,Gil Cates Jr.
11115,Gil Cates Jr.
15167,Owen Hurley
12613,Gisaburō Sugii
9443,Hugh Hudson
38073,Nanette Burstein
641,Darren Aronofsky
1594,Blake Edwards
300672,Gary Michael Schultz
9510,Til Schweiger
9510,Torsten Künstler
9510,Christof Wahl
16268,C. Thomas Howell
33475,Charles Lamont
460024,Nicole Jones-Dion
221902,Luc Dardenne
221902,Jean-Pierre Dardenne
24078,Campbell Scott
8011,Andrew Morahan
650,John Singleton
10132,Oliver Stone
9571,Richard Linklater
14872,Sean McNamara
413736,Stephen Donnelly
413736,Olly Reid
413736,Jun Falkenstein
12171,Dario Piana
282984,Woody Allen
31453,Dennis Dimster
5172,Michael Polish
8054,Terry Gilliam
348668,Hans Petter Moland
33667,Elia Kazan
264337,Sean McNamara
9400,F. Gary Gray
21044,Galen T. Chu
21044,Karen Disher
11191,Donald Petrie
16780,Kim Henkel
13698,Ron Howard
259954,Victor Levin
2071,Wolfgang Petersen
6552,Rodman Flender
220289,James Ward Byrkit
277702,Deon Taylor
311539,Brett Sullivan
311539,Steven Hoban
311539,Grant Harvey
2086,John Badham
20663,John Cromwell
326215,Toby Genkel
326215,Sean McCormack
301846,Paul Hyett
11421,Jean-Marc Vallée
10803,Michael Anderson
199534,Greg McLean
8461,Michael Haneke
8292,John Singleton
157841,Jean-Pierre Jeunet
1777,Michael Moore
289153,Tonie Marshall
9684,Woody Allen
369894,Robin Swicord
55261,Ted Kotcheff
69526,Basil Dearden
13938,Michael Schultz
11671,Isabel Coixet
13767,Michael Lembeck
9326,Robert Zemeckis
185567,Jérôme Salle
10316,George Clooney
20096,Terry Hughes
11481,Roman Polanski
12103,Gary Fleder
163631,John Korty
10906,Mary Lambert
38602,Jack Gold
246403,Kevin Smith
7514,Perry Henzell
3063,Leo McCarey
102,Susanne Bier
274109,Fernando González Molina
10653,Billy Wilder
47626,John Puglisi
14464,Steven Lisberger
13931,Pete Docter
13931,Roger Gould
10644,Philip Kaufman
19236,Alejandro Jodorowsky
121674,Mike Newell
364137,Kheiron
11020,Peter Weir
55721,Paul Feig
114155,Richard Laxton
50348,Brad Furman
10900,Jennifer Chambers Lynch
33152,Chris Ver Wiel
376134,Charlie McDowell
28665,Kevin Tancharoen
1553,Jacques Audiard
220286,Eugenio Mira
290542,George C. Wolfe
7219,Lucio Fulci
532,Nick Park
11559,Terry Gilliam
8386,Jesse Dylan
14177,Bille Woodruff
102780,Neil Jordan
10024,Nick Cassavetes
119892,Soi Cheang
212769,Duane Adler
9504,James Foley
351964,Will Slocombe
290751,Billy Ray
27769,Tom McLoughlin
286554,Max Nichols
9821,Peter Chelsom
10141,Frank Oz
12472,Joel Schumacher
3033,Bill Condon
3061,King Vidor
26171,Kirk Jones
243684,Jason Reitman
351819,Michael Tiddes
32562,Rob Epstein
32562,Jeffrey Friedman
279690,Jason Krawczyk
209263,Nicole Holofcener
40720,Joel Schumacher
1809,Roger Avary
10552,Lewis Teague
81390,Julian Gilbey
11104,Wong Kar-wai
16614,Greg Mottola
8088,Pedro Almodóvar
64689,Andrew Dominik
24271,Peter Hewitt
260063,Roel Reiné
10347,Jan Kounen
12104,Alan Parker
215211,Olivier Dahan
46838,Eli Craig
13757,Clyde Geronimi
13757,Jack Kinney
13757,Wilfred Jackson
13757,Hamilton Luske
73872,Emanuele Crialese
10740,Jonathan Glazer
123105,Barry Levinson
11176,James Frawley
1975,Takashi Shimizu
332872,Pedro Almodóvar
2359,Michael Moore
15045,Joel Zwick
93856,Bradley Parker
11439,Roman Polanski
12435,Shari Springer Berman
12435,Robert Pulcini
10763,Robert Altman
37206,Vic Sarin
164457,Scott Cooper
15417,James Fargo
1857,Nelson Shin
254172,Gabriele Muccino
203834,Kevin Greutert
158445,Lee Hwan-kyung
144789,Pedro Almodóvar
37721,Andrew Lancaster
412209,Adam Leon
5890,Shusuke Kaneko
8051,Paul Thomas Anderson
44943,Jonathan Liebesman
81025,Lasse Hallström
1116,Ken Loach
10533,Roland Joffé
11134,Stanley Tong
287590,Keiichi Sato
20246,Orson Welles
422,Federico Fellini
44465,Amy Holden Jones
8833,Enzo Barboni
23023,Michael Lembeck
12924,Makoto Shinkai
244783,Kate Barker-Froyland
10735,Dennie Gordon
9900,Nicholaus Goossen
248507,Dany Boon
201086,James Griffiths
14034,Sam Weisman
56913,Damian Lee
295699,Richard Linklater
265851,Lee Jeong-Beom
38772,Jonathan Demme
16873,Aristomenis Tsirbas
335866,Aaron Hann
335866,Mario Miscione
29451,William Dieterle
79113,Michael Damian
19972,Rudolph Maté
11431,Bobby Farrelly
11431,Peter Farrelly
13260,Kent Alterman
199575,Zak Hilditch
13903,Jeremy Kasten
18736,Jim Fall
34689,Joseph L. Mankiewicz
241868,Ryûhei Kitamura
299969,Zak Knutson
368596,Paul Borghese
1770,Neil Jordan
332704,Michael Petroni
21407,Marcus Dunstan
55347,Mike Mills
23855,Mick Jackson
13368,Michael Curtiz
9288,Gerry Lively
41382,Erik White
8346,Joel Zwick
21521,Jackie Chan
11638,Kevin Rodney Sullivan
111969,Josh Boone
11252,Gus Van Sant
17127,Nicholas Hytner
20606,Jake West
11298,Joe Dante
27573,Andy Tennant
209262,Peter Landesman
124623,Lawrence Shapiro
267,Pedro Almodóvar
28978,Charlie Chaplin
642,George Roy Hill
54469,John Doyle
44147,Jonathan Lynn
35552,Luc Besson
11222,Wim Wenders
6280,Ivan Reitman
382475,Ben A. Williams
8818,Alan Parker
194121,Paul Soter
97370,Jonathan Glazer
10897,Penelope Spheeris
11625,Philippe Grimond
10068,Adrian Lyne
318917,David Wnendt
251852,John Suits
286567,Stewart Hendler
9694,Takashi Miike
10570,Dick Maas
11133,Brian Gibson
11606,Pen-Ek Ratanaruang
23535,Mark L. Lester
48415,Luca Miniero
918,Blake Edwards
37645,Richard Berry
62837,Charles Martin Smith
1051,William Friedkin
45225,Christopher Guest
262551,Philippe Lacheau
262551,Nicolas Benamou
5521,Jeff Probst
116977,Lawrence Kasanoff
11286,Hal Needham
1278,Bernardo Bertolucci
10163,Brett Leonard
1781,Davis Guggenheim
245859,Stuart Murdoch
15144,John Hughes
11975,Francis Ford Coppola
1957,Michael Apted
62630,Lee Tamahori
11484,Norman Jewison
293970,Todd Strauss-Schulson
8975,John Bonito
18176,Brett Simon
9624,Steven Seagal
27387,Clive Saunders
382589,Guillaume Canet
11860,Sydney Pollack
32085,Tim Burton
16277,Jean-Paul Lilienfeld
17436,Gregor Jordan
2022,Steven Brill
32053,Robert Clouse
11087,Curtis Hanson
20674,Jack Sholder
12107,Peter Segal
13672,Mabrouk El Mechri
128311,Steven C. Miller
23566,William Lau
14293,Mars Callahan
138038,Stuart Gillard
138038,Stuart Gillard
15596,Alan Metter
15657,Brian Smith
13975,Bertrand Tavernier
15165,William Lau
23172,Brian Levant
15058,Jessica Sharzer
96973,Dennis Lee
26280,Xavier Dolan
59981,Dan St. Pierre
15268,Andrzej Bartkowiak
34636,George T. Miller
11123,Mark Robson
19118,Joe Pytka
16331,John Badham
25673,George Stevens
18228,Norman Taurog
21849,Elia Kazan
120143,Gordon Chan
120143,Janet Chun
1845,Julie Delpy
13466,Joe Johnston
77221,Jean-Jacques Annaud
77221,Jean-Jacques Annaud
77221,Jean-Jacques Annaud
77221,Jean-Jacques Annaud
84290,Ira Sachs
87567,Justin Zackham
152259,Todd Robinson
22681,Morgan J. Freeman
26680,Ken Wiederhorn
19933,Jerry Rees
60670,Mathieu Kassovitz
36968,Mark Rosman
64,Pedro Almodóvar
10399,Patricia Rozema
3563,Dennis Dugan
11562,Woody Allen
311291,Andrew Haigh
8838,Harold Becker
29812,Steven Pearl
57331,Jérôme Salle
183662,Malik Bader
310119,Rodrigo García
11697,John Ford
167810,Ryan Gosling
9290,Simon Wincer
13493,Roger Kumble
3110,George Stevens
11017,Tamra Davis
15854,Raman Hui
10036,Sven Unterwaldt Jr.
199420,Wayne Kramer
127853,Jared Leto
488,John Huston
284564,Rob Zombie
21927,Ray Gower
290864,Teddy Chan
157351,Francesca Gregorini
382598,Nicolas Benamou
43232,George Cukor
222461,William Brent Bell
290999,Kiah Roache-Turner
92391,Nirpal Bhogal
10150,Jules Bass
10150,"Arthur Rankin, Jr."
11612,Enzo Barboni
229328,Bryn Higgins
994,Sam Peckinpah
41479,Derrick Borte
297239,Lourens Blok
27813,Frank Henenlotter
17130,Tamra Davis
34806,Alan Poul
25305,Charles Bail
42599,Roy Boulting
2274,David L. Cunningham
229297,Woody Allen
382399,Michael Damian
2004,Anno Saul
16325,Greg Marcks
21141,William Dear
13972,Diane English
52060,Gil Junger
60287,Don Sharp
9873,Robert Mandel
191824,Antoni Stutz
71880,Dennis Dugan
572,Pål Sletaune
342281,Jean-Pierre Améris
342281,Jean-Pierre Améris
33379,Joel Hershman
140222,Danny Mooney 
19124,Phillip Noyce
232679,Thomas Carter
11657,Jean-Pierre Melville
24499,Jed Weintrob
11632,Mira Nair
16048,Jessica Nilsson
9980,Stephen King
14035,Ivan Reitman
13063,Trey Parker
11835,James Wan
25502,Irving Rapper
1730,David Lynch
19952,Tamra Davis
9638,Don Coscarelli
22084,Paul Hoen
283235,Ramin Bahrani
27430,Jacques Becker
27902,Randal Kleiser
15719,Dick Maas
115084,Jim Wynorski
240820,John Kent Harrison
24929,Ken Wiederhorn
28699,Samuel Fuller
900,Howard Hawks
10383,Janusz Kamiński
13256,Simon Hunter
25495,Carol Reed
283378,Scott Hicks
173294,Marcus Markou
9594,Sheldon Lettich
39522,Eric Forsberg
188207,Renny Harlin
416166,James Franco
416166,Pamela Romanowsky
5070,Bertrand Blier
41515,Eric Brevig
56415,Olivier Marchal
400547,Matt Kugelman
24889,Felix Chong
24889,Alan Mak
11011,Donald Petrie
14240,William Lustig
3573,Douglas McGrath
250219,Sydney Sibilia
15137,Hideaki Anno
15137,Kazuya Tsurumaki
15137,Masayuki
11475,Aki Kaurismäki
19255,Sam Mendes
109,Krzysztof Kieślowski
308,Jim Jarmusch
360007,Tyler MacIntyre
13353,Bill Melendez
10655,Ronald F. Maxwell
41946,Richard Lester
10637,Boaz Yakin
76758,Zhang Yimou
19426,Federico Fellini
9322,Luc Besson
29756,William Castle
11361,Dominique Othenin-Girard
5146,Andrew Fleming
27622,George Cukor
1633,Jon Avnet
293310,Laura Poitras
11482,Roman Polanski
4959,Tom Tykwer
140870,Hélène Giraud
140870,Thomas Szabo
10843,Martin Scorsese
37627,Stanley Donen
503,Wolfgang Petersen
254721,Dietrich Brüggemann
168055,Alexandre Castagnetti
2625,Mike Figgis
61391,Raoul Walsh
10218,Doug Liman
42526,Michael Winner
42526,Michael Winner
15400,Bradley Raymond
15400,Jun Falkenstein
15400,Toby Shelton
15400,Bill Speers
113148,David Gordon Green
11217,Jay Chandrasekhar
13184,Danny Pang
13184,Oxide Pang Chun
21765,John Robert Hoffman
243938,Steve Pink
146381,Manuel Sicilia
11896,Danny DeVito
110390,Roy Andersson
8066,Marc Forster
17198,Jeff Abugov
17707,Jonathan Kaplan
101176,Jonathan Zarantonello
28366,Stephen Fung
200481,Saschka Unseld
10402,Mike Mitchell
10989,Baltasar Kormákur
255,François Truffaut
70868,Douglas McGrath
47070,Robert Ellis Miller
157845,David Michôd
38517,Christopher Reeve
10971,Roy Ward Baker
4722,Abel Ferrara
32068,Sydney Pollack
332721,Oliver Parker
37936,J. Lee Thompson
2168,Murali K. Thalluri
7501,Brian Koppelman
7501,David Levien
231001,Damien Leone
141679,Mat Whitecross
64191,Peter Werner
235704,Park Hong-soo
10546,Tim Pope
74510,Tim Story
74510,Leslie Small
226672,Eric Styles
333667,Ash Brannon
321068,Anne K. Black
425751,Brett Haley
242452,Yang Woo-Seok
18874,Kenji Kamiyama
18874,Kenji Kamiyama
11678,Martin Campbell
429107,Miguel Arteta
11569,Anthony Hickox
39543,Alain Resnais
9715,Forest Whitaker
46853,Pier Giuseppe Murgia
309302,Jean-Jacques Annaud
37821,Robert Luketic
10628,David McNally
9922,Kevin Costner
28290,Nunnally Johnson
87499,Zal Batmanglij
226,Kimberly Peirce
9009,Walter Salles
20347,Takeshi Kitano
397415,Johnny Martin
340103,Bryan Bertino
2882,Claude Berri
20870,Georgiy Daneliya
9823,John R. Leonetti
115276,Luis Prieto
139038,Michael Tiddes
12122,John Carpenter
13649,Kenny Ortega
2362,Michael Crichton
258099,Courteney Cox
18238,Phil Claydon
31002,Albert Pyun
176241,Brad Turner
176241,Kevin Hooks
11064,Walter Hill
10757,Karan Johar
13121,Mitchell Lichtenstein
13155,Walter Murch
27569,Tom Vaughan
22843,Hideaki Anno
22843,Kazuya Tsurumaki
22843,Masayuki
1413,David Cronenberg
319075,Brett Morgen
137333,Matthew Leutwyler
137333,Matthew Leutwyler
9557,Mort Nathan
12684,Alfred Hitchcock
2788,Ben Stiller
168705,Uwe Boll
18394,Terry Winsor
11380,Ernest R. Dickerson
214096,Megan Griffiths
10214,Lawrence Guterman
201749,Sandra Nettelbeck
12559,David M. Evans
41123,Jessica Hausner
250225,Peter Strickland
115626,Savage Steve Holland
211954,Eugenio Derbez
15015,Owen Hurley
20325,George Stevens
11066,Reginald Hudlin
9676,Brian De Palma
29185,Peter Yates
14295,Kenneth Lonergan
922,Jim Jarmusch
9346,Paul Brickman
11647,Andrew Lau
11647,Alan Mak
10708,Steve Carr
379291,Sam Liu
3173,Oxide Pang Chun
3173,Danny Pang
244539,Maya Forbes
34101,Robert Townsend
2312,Uwe Boll
11843,Blake Edwards
9754,Richard Loncraine
6309,Tony Mitchell
11000,Mike Nichols
11236,Agnieszka Holland
10611,Tim Story
118957,Kimble Rendall
10547,David Twohy
13195,Michael Radford
12634,George Armitage
58232,Phil Traill
996,Billy Wilder
265712,Takashi Yamazaki
265712,Ryūichi Yagi
11986,Jean-Jacques Beineix
12120,Richard Benjamin
4538,Wes Anderson
336804,Deniz Gamze Ergüven
17473,Tommy Wiseau
276401,Ned Benson
30347,Robert Harmon
895,Andrei Tarkovsky
137876,John V. Soto
9056,Jackie Chan
330764,Jaco Van Dormael
382322,Sam Liu
23410,Mark A. Lewis
10494,Satoshi Kon
28162,Emeric Pressburger
28162,Michael Powell
2671,Hideo Nakata
11219,Alfred Hitchcock
15506,Anjelica Huston
5693,David Anspaugh
74523,Alex Ranarivelo
184341,Jonathan Jakubowicz
32274,Tim Robbins
21629,Sidney Poitier
21564,Fritz Lang
248774,Gillian Robespierre
4727,Jean Girault
10078,Andrew O'Connor
490,Ingmar Bergman
10896,Barry Levinson
14199,Robert Rodriguez
13613,Steve Miner
235260,Christopher Spencer
17494,Jonathan Kaplan
16620,Luis Valdez
6072,Kevin Reynolds
30618,Guy Moshe
10385,Diane Keaton
42470,Mike Nichols
31652,Phillip Borsos
339987,David Leveaux
11293,Peter Bogdanovich
3777,Akira Kurosawa
15495,Phil Flores
15495,Mitchell Altieri
27327,Brian De Palma
121835,Cate Shortland
11467,Joe Roth
62677,Maggie Greenwald
11547,Eli Roth
30588,Charlie Chaplin
3078,Frank Capra
83899,Adam Wingard
10760,Joe Nussbaum
10599,Roberto Benigni
30547,Franco Zeffirelli
29377,William A. Wellman
57585,Prachya Pinkaew
26036,Nicholas Ray
15016,Owen Hurley
6283,Gore Verbinski
9266,John Stockwell
12637,Martin Scorsese
11054,John Waters
73567,William Friedkin
991,Nicolas Roeg
10358,Kevin Smith
18220,Anne Goursaud
10753,Jackie Chan
1807,Gus Van Sant
209451,Clint Eastwood
42580,James Lapine
11234,Boris Sagal
241848,Adam Wingard
2006,Richard Quine
10495,John G. Avildsen
11854,Karan Johar
14305,Mikael Salomon
4972,Anders Thomas Jensen
158907,Drake Doremus
227,Francis Ford Coppola
345918,Zack Whedon
121830,Andrew Adamson
9791,Steve Buscemi
120292,Peter Templeman
85350,Richard Linklater
9356,Amy Heckerling
18276,Wil Shriner
220,Elia Kazan
112454,Jon Watts
246,Takeshi Kitano
15037,Harry Elfont
15037,Deborah Kaplan
9280,Brian De Palma
14609,Curt Geda
14609,Steven E. Gordon
14609,Bob Richardson
11313,Scott Hicks
2787,David Twohy
47881,Michael Lehmann
33345,Prince
34065,Kunihiko Yuyama
20004,Matt Codd
2176,Daniel Sackheim
14553,Bernardo Bertolucci
13766,Harry Winer
10761,Paul Weiland
12143,Abel Ferrara
42904,John Harrison
7278,Jason Friedberg
7278,Aaron Seltzer
271404,Liam O'Donnell
13362,Alex Gibney
5889,Ryûhei Kitamura
19100,Olivier Nakache
19100,Eric Toledano
36554,Robert Wise
216539,Griff Furst
159004,Rick Rowley
2332,Gérard Krawczyk
33339,Todd Graff
14000,Henry Miller
41949,Chris Menges
15426,Matthew Leutwyler
383869,Eric Lavaine
22013,Richard Brooks
11078,Dennis Dugan
381034,Billy O'Brien
506,Alfred Hitchcock
59820,Alan Parker
46103,Lauro Chartrand
164372,Vladlen Barbe
164372,Maksim Sveshnikov
23963,Bruce McDonald
20287,Walter Hill
12610,Bobby Farrelly
12610,Peter Farrelly
359784,Aisling Walsh
35554,Gennaro Nunziante
20712,Ken Russell
336050,László Nemes
331962,Gee Malik Linton
331962,Gee Malik Linton
95516,Hadi Hajaig
1588,Peyton Reed
398920,Lucien Jean-Baptiste
33519,John Murlowski
32932,Jonathan King
10145,Joseph Ruben
34843,Philip Martin
10396,Robert Towne
11773,Wolf Rilla
10982,Cory Edwards
10982,Todd Edwards
10982,Tony Leech
19361,Rory Kelly
30924,Kevin Connor
9702,Taylor Hackford
15361,Kern Konwiser
15361,David Ren
38358,Daniel Stamm
10490,Michael Patrick Jann
372411,Mandie Fletcher
9923,Tony Scott
20407,John Hindman
15942,Olivier Van Hoofstadt
12837,Gina Prince-Bythewood
359412,Steven C. Miller
17689,Clint Eastwood
46992,Anand Tucker
9536,Jason Bloom
24019,Mike Nichols
2171,David Wain
13791,Michael Kalesniko
11012,Louis Malle
77805,Rob Epstein
77805,Jeffrey Friedman
198436,Ask Hasselbalch
9411,Gregory Hoblit
205724,Rob Meltzer
830,Fred M. Wilcox
11184,Bill Condon
8388,John Landis
22705,Tinto Brass
199591,Joseph Ruben
199591,Joseph Ruben
59421,Jang Cheol-Soo
12246,Sergei Bodrov
38034,Chu Mu
123678,Joshua Oppenheimer
123678,Christine Cynn
123678,Anonymous
19004,Roy Allen Smith
470,Alejandro González Iñárritu
20481,Clive Barker
13065,Peter Tolan
392818,Michael O'Shea
10576,Richard Franklin
14603,Bruce A. Evans
10172,Steve Carr
29076,Eric Blakeney
6076,Til Schweiger
