movie_id,keyword
19592,supernatural
19592,pistol
19592,violence
19592,demon
19592,bank robbery
19592,cornfield
19592,ghost
19592,american civil war
13321,sea
13321,journalist
13321,boat
13321,world war ii
13321,german
13321,survivor
13321,u boat
13321,lifeboat
13321,steward
13321,radio operator
18913,debt
18913,wedding
18913,gangster
8923,police brutality
8923,harvard university
8923,sport
8923,hooligan
8923,student
8923,soccer
8923,cruelty
8923,american
8923,violence
8923,woman director
8923,firm
8923,west ham united
11450,television
11450,tv show
11450,manipulation
11450,manipulation of the media
11450,product placement
11450,investigation
11450,tv ratings
11450,quiz show
11450,fragen
11450,lawyer
348677,paris
348677,fashion photographer
348677,model
348677,fashion model
348677,fashion photography
10572,competition
10572,running
10572,sports team
10572,racing car
10572,saboteur
531,robbery
531,inventor
531,penguin
531,telecontrol
531,surrealism
531,betrayal
531,criminal
531,dog
531,jewel heist
531,claymation
531,wallace & gromit
531,very little dialogue
17609,sex
17609,symbolism
17609,nudity
17609,therapist
17609,suffering
17609,masochism
17609,cabin
17609,marriage
17609,god
17609,woods
17609,psychological thriller
17609,torture
17609,fear
17609,cruelty
17609,violence
17609,nature
17609,guilt
17609,occult
17609,grieving
17609,minimal cast
17609,motherhood
9820,matchmaking
9820,divorced
9820,twins separated at birth
9820,woman director
25898,holiday
25898,toys
2976,races
2976,dream
2976,dance
2976,television
2976,tv show
2976,race politics
2976,coloured
2976,music
2976,equality
2976,school party
2976,performance
2976,integration
2976,overweight woman
2976,based on play or musical
2976,duel
2976,xenophobia
2976,based on movie
2976,1960s
34205,witch
34205,magic
34205,sequel
34205,warlock
34205,disney channel
34205,woman director
34205,children's adventure
104,berlin
104,casino
104,nun
104,red hair
104,running
104,homeless person
104,supermarket
104,ambulance
104,subway
104,daughter
104,money
104,fate
59108,skyscraper
59108,thanksgiving
59108,billionaire
59108,parade
59108,fbi agent
59108,apartment
59108,high rise
59108,female agent
59108,ponzi scheme
59108,empty safe
59108,caper comedy
59108,planning
59108,safecracker
59108,recruiting
59108,heist movie
59108,deceit
59108,lobby
8333,1970s
8333,kidnapping
8333,hostage drama
8333,liberation of hostage
8333,hostage-taking
8333,suspense
8333,new york city
8333,police officer
8333,new york subway
137409,drug scene
137409,police chase
1947,loss of son
1947,sheriff
1947,wyoming
1947,grandfather granddaughter relationship
1947,violence against women
49683,beach
49683,movie studio
49683,hollywood
49683,tom boy
22787,airplane
22787,based on comic
22787,corpse
22787,stich
127493,taxi driver
127493,thief
127493,fbi agent
58699,tattoo
58699,weapon
58699,independent film
58699,gang
58699,medusa
58699,apocalypse
58699,duringcreditsstinger
15493,shower
15493,russia
15493,emperor
15493,space battle
15493,future
15493,wormhole
15493,space travel
15493,time travel
15493,low-budget
15493,parody
15493,spaceship
15493,space
15493,independent film
15493,spoof
15493,outer space
15493,parallel world
15493,space opera
12448,clock tower
12448,robbery
12448,wretch
12448,sequel
12448,travelling circus
12448,bell ringing
4107,northern ireland
4107,independent film
4107,civil rights
6435,witch
6435,magic
6435,sorcery
6435,love
6435,curse
6435,family curse
26583,texas
26583,boxer
26583,bodyguard
26583,ex-cop
26583,night club
200511,robbery
415086,health
415086,vegetarian
415086,vegan
415086,plant based diet
415086,animal agriculture
14506,moon
14506,monster
14506,hot air balloon
14506,war
14506,baron
14506,story telling
14506,european
14506,roman mythology
244610,kidnapping
244610,police
244610,suspense
244610,invasion of privacy
244610,hacking
244610,thesis
244610,found footage
244610,online chat
244610,deep web
8965,atlantis
8965,aggression by animal
8965,sequel
8965,norse mythology
68684,high school
68684,murder
68684,slasher
68684,horror spoof
19483,small town
19483,spacecraft
19483,arizona
19483,alien life-form
19483,mind control
19483,meteorite
19483,astronomer
9033,angel
9033,monk
9033,autopsy
9033,symbol
9033,hospital
11153,usa
11153,relatives
11153,family vacation
11153,family holiday
11153,duringcreditsstinger
61341,senator
61341,alternate dimension
61341,interracial relationship
61341,blood
61341,eggs
61341,soldier
61341,sinkhole
61341,quicksand
61341,sliced in two
61341,broken ankle
19209,wilderness
19209,friendship
19209,survival
19209,coming of age
19209,summer
19209,nature
19209,guide
19209,tough love
5470,monster
5470,weapon
5470,independent film
172533,male female relationship
172533,co-worker
172533,relationship
172533,mumblecore
11045,taxi driver
11045,bank robber
20298,falsely accused
20298,film noir
10955,berlin
10955,male nudity
10955,villa
10955,milan
10955,hitman
10955,assignment
10955,greed
10955,insult
10955,performance
10955,russian mafia
10955,party
10955,woman director
10283,new york
10283,boat
10283,mask
10283,psychopath
10283,high school
10283,sewerage
10283,times square
10283,serial killer
10283,teenager
10283,jason vorhees
251516,video game
251516,martial arts
251516,kung fu
251516,hacker
251516,nazis
251516,adolf hitler
251516,time travel
251516,geek
251516,nerd
251516,arcade
251516,dinosaur
251516,robot
251516,laser gun
251516,1980s
251516,short
77877,based on novel
77877,wife husband relationship
77877,photo
77877,kennel
77877,playing chess
77877,bomb explosion
77877,iraq veteran
57165,underworld
57165,hades
57165,mythology
57165,greek mythology
57165,zeus
57165,perseus
57165,gods
57165,ancient greece
57165,ares
57165,based on myths or folklore
57165,3d
321741,american football
321741,concussion
321741,biography
321741,professional sports
321741,brain damage
321741,sports injury
321741,nfl
321741,medical drama
321741,human brain
1125,music record
1125,manager
1125,black people
1125,adultery
1125,soul
1125,show business
1125,drug addiction
1125,oscar award
1125,musical
1125,deceived wife
1125,recording contract
1125,background singer
1125,motown
1125,the supremes
1125,record producer
1125,single
1125,singer
1125,singing
1125,detroit
1125,alcoholic
1125,extramarital affair
1125,music band
340,grandfather grandson relationship
340,mass murder
340,ukraine
340,pop culture
340,blindness and impaired vision
340,journey in the past
340,passion for collection
340,souvenir
340,nazis
340,anti semitism
340,photograph
2642,set
2642,sammen
17831,self sacrifice
17831,french revolution
17831,guillotine
1579,loss of family
1579,solar eclipse
1579,slavery
1579,jaguar
1579,village
1579,maya civilization
1579,forest
1579,tribe
1579,human sacrifice
1579,central america
1579,maya
1579,ancient civilization
1579,yucatec maya language
14365,sex
14365,bondage
14365,obsession
14365,nudity
14365,dangerous
14365,mountaineer
14365,love
250388,hostage
250388,sequel
250388,rampage
250388,massacre
217316,speed
217316,racing
217316,race car driver
217316,formula one
19101,based on novel
19101,servant
19101,private school
19101,female friendship
19101,boarding school
19101,british
19101,school
19101,little girl
19101,orphan
19101,india
19101,rich poor
19101,father daughter relationship
19101,schoolgirl
19101,presumed dead
19101,attic
19101,imagination
19101,african american servant
19101,fantasy life
243935,runaway
243935,fbi
243935,love
243935,mobster
243935,couple
11778,vietnam veteran
11778,pennsylvania
11778,vietnam
11778,party
11778,escape
11778,friend
11778,viet cong
11778,pittsburgh steelers
49517,spy
49517,cold war
49517,spying
49517,espionage
49517,mole
49517,british spy
8832,italy
8832,diva
8832,politics
8832,independent film
8832,mafia
8290,paris
8290,world war ii
8290,british
8290,paratroops
8290,french resistance
8290,nazi occupation
17483,gay
17483,brother brother relationship
17483,california
17483,skateboarding
17483,homophobia
17483,brother sister relationship
17483,coming out
17483,artist
17483,graffiti
17483,surfing
17483,art school
17483,little boy
17483,gay relationship
17483,family relationships
17483,class differences
17483,single mother
17483,lgbt teen
17483,older brother
14283,auction
14283,violin
21868,christmas
291356,civil war
291356,revenge
291356,murder
291356,violence
291356,killer
291356,dog
291356,cowboy
12153,undercover
12153,fbi
12153,fish out of water
12153,high society
12153,buddy cop
12153,crossdressing
35371,skateboarding
35371,forbidden love
35371,rivalry
35371,gang
196024,denmark
196024,copenhagen
196024,based on novel
196024,danish
13018,deception
86467,adultery
86467,journalist
86467,based on novel
86467,newspaper
86467,camping
86467,unfaithfulness
86467,based on short story
86467,19th century
34574,new york
34574,vampire
34574,dracula
15196,board game
15196,mystery
15196,mansion
15196,old house
15196,based on game
5902,netherlands
5902,world war ii
5902,panzer
5902,british soldier
27452,staircase
27452,fall from staircase
27452,gothic
27452,spiral staircase
27452,proto-slasher
8665,submarine
8665,soviet union
8665,core melt
8665,north atlantic
8665,nuclear
8665,woman director
19971,female nudity
19971,based on novel
19971,secret
19971,hamster
19971,nudity
19971,halloween
19971,father
19971,suspense
19971,independent film
19971,teenage girl
19971,corpse
19971,girl
19971,police officer
19971,seesaw
19971,canuxploitation
19971,child
86820,artist
86820,end of the world
86820,apocalypse
86820,apartment
86820,actor
9539,child abuse
9539,suffering
9539,revenge
9539,torture chamber
9539,torture
9539,cruelty
9539,new french extremism
16723,rebel
16723,american football
16723,robbery
16723,bank
16723,mask
16723,cheerleader
16723,high school
16723,love
16723,money
16723,teenager
16723,pregnancy
16723,quarterback
16723,woman director
16723,guns
16723,squad
9385,rome
9385,roman
9385,galier
9385,julius caesar
13909,captain
13909,fort
13909,retirement
13909,attack
13909,cavalry
26332,cult film
366924,superhero
366924,robin
366924,super powers
366924,nightwing
366924,superhero
366924,robin
366924,super powers
366924,nightwing
441,individual
441,human evolution
441,philosophy
441,sexuality
441,mentally disabled
441,experiment
441,professor
441,mouse
441,civilization
441,sapient
441,ethologist
441,drive
441,kaspar-hauser-syndrom
441,zoo
441,arts and culture
441,french
441,small person
441,forest
441,independent film
441,author
441,hair
441,disabled
175574,holiday
175574,thanksgiving
175574,freedom
175574,duringcreditsstinger
175574,3d
13969,usa president
13969,undercover
13969,college
13969,daughter
13969,romantic comedy
13969,first lady
13969,lying
13969,young adult
13969,secret service agent
13969,overprotective father
10294,motel
10294,hidden camera
10294,remoteness
10294,deception
10294,psychological thriller
10294,killer
10294,trapped
10294,survival horror
10294,estranged couple
10294,broken down car
10294,one night
10294,isolated
9711,saving the world
9711,military
31935,japanese
31935,world war ii
31935,british army
31935,philippines
31935,jungle
31935,infantry
31935,pacific island
355277,china
355277,documentary
355277,animal
355277,nature
22345,baby
22345,genius
22345,toddler
22345,baby geniuses
18274,poison
18274,photographer
18274,florida
18274,snake
18274,island
18274,leech
18274,wheelchair
18274,bird
18274,human vs nature
18274,alligator
18274,spider
18274,independence
18274,greenhouse
18274,frog
18274,lizard
18274,pollution
18274,turtle
18274,bird attack
18274,nature
18274,snake bite
18274,butterfly
18274,animal attack
18274,fourth of july
5336,italy
5336,rape
5336,fascism
5336,nudity
5336,bishop
5336,fascist
5336,sadism
5336,torture
5336,sexual torture
5336,libertine
5336,coprophilia
5336,scat
5336,catholicism
42664,warlord
186971,sword
186971,historian
186971,siglo xvi
47354,police operation
47354,shadowing
47354,police headquarter
47354,sequel
47354,dog
47354,german shepherd
47354,policeman
47354,police dog
28029,adultery
28029,woodstock
28029,1960s
1713,new york
1713,architect
1713,forbidden love
1713,coloured
1713,xenophobia
651,daily life
651,american  way of life
651,military spoof
651,doctor
651,korean war
392794,woman director
11015,chicago
11015,based on novel
11015,monster
11015,museum
11015,pile of dead bodies
11015,god
11015,dead body
11015,anthropologist
11015,indian tribe
11015,amazon jungle
28313,mother
28313,child abuse
28313,single parent
28313,based on novel
28313,smoking
28313,baby
28313,social work
28313,drug addiction
28313,adoption
28313,liberation
28313,social worker
28313,self-abandonment
28313,court case
28313,custody battle
28313,son
28313,looking for  birth parents
28313,surrogate mother
28313,racist
28313,interracial relationship
28313,extramarital affair
33641,hunter
33641,biologist
33641,animal horror
10353,french revolution
10353,time travel
10353,leap in time
10353,knight
10353,wedding
10353,demon
10353,middle ages
253235,grandfather granddaughter relationship
253235,neighbor
253235,wealthy
253235,elderly
253235,estrangement
21427,paris
21427,adultery
21427,louvre
21427,supermodel
21427,belleville
21427,valet
21427,couple
57353,prostitute
57353,assassin
57353,senator
57353,politician
6171,religion and supernatural
11400,chief
11400,colonialism
11400,new world
2297,secret
2297,worker
2297,writer
2297,co-worker
2297,kafka
103332,dream
103332,imaginary friend
103332,therapy
103332,novelist
103332,woman director
390734,fight
390734,cgi
390734,based on video game
390734,warrior
390734,anime
613,berlin
613,poison
613,dictator
613,clerk
613,ideology
613,world war ii
613,traitor
613,despair
613,destroy
613,testament
613,capitulation
613,soviet troops
613,race politics
613,national socialism
613,adolf hitler
613,ultimate victory
613,minister
