movie_id,person_id,name,character
126277,221085,Paula Lindberg,Ruby Realgirl
126277,1052900,Paul Anthony,Rat
126277,90397,Clay St. Thomas,Dr. Walsh
126277,1182657,John Emmet Tracy,Detective Dolor
126277,90724,Twan Holliday,Lance Delgreggo
126277,997197,Nelson Wong,Dr. Black
152790,2157,Robin Williams,Henry Altmann
152790,18973,Mila Kunis,Dr. Sharon Gill
152790,22970,Peter Dinklage,Aaron Altmann
152790,6832,Melissa Leo,Bette Altmann
152790,15152,James Earl Jones,Ruben
152790,21125,Richard Kind,Bix
152790,17490,Isiah Whitlock Jr.,Yates
152790,23975,Lee Garlington,Gummy
152790,169265,Chris Gethard,Dr. Jordan Reed
152790,53937,Olga Merediz,Jane
273641,9656,Johnny Knoxville,Bad Grandpa
273641,5953,Spike Jonze,Gloria
273641,1148130,Jackson Nicoll,Billy
273641,2229,Catherine Keener,Ellie
273641,95789,Georgina Cates,Kimmie
273641,1827518,Zia Harris,Chuck
11901,190,Clint Eastwood,The Stranger
11901,55192,Verna Bloom,Sarah Belding
11901,15659,Marianna Hill,Callie Travers
11901,14312,Mitchell Ryan,Dave Drake
11901,95597,Jack Ging,Morgan Allen
11901,52463,Stefan Gierasch,Mayor Jason Hobart
11901,59641,Ted Hartley,Lewis Belding
11901,102426,Billy Curtis,Mordecai
11901,18071,Geoffrey Lewis,Stacey Bridges
11901,199813,Scott Walker,Bill Borders
23398,69899,Zachary Levi,Toby
23398,212,David Cross,Ian
23398,11662,Jason Lee,Dave
23398,15033,Justin Long,Alvin (voice)
23398,5661,Matthew Gray Gubler,Simon (voice)
23398,49915,Jesse McCartney,Theodore (voice)
23398,56322,Amy Poehler,Eleanor (voice)
23398,1772,Anna Faris,Jeanette (voice)
23398,18979,Christina Applegate,Brittany (voice)
23398,61980,Wendie Malick,Dr. Rubin
451955,1167459,Marine Vacth,Chloé
451955,51325,Jérémie Renier,Paul
451955,14061,Jacqueline Bisset,Mme Schenker
451955,120571,Myriam Boyer,Rose
451955,19363,Dominique Reymond,Gynecologist
11967,2880,Emilio Estevez,William H. 'Billy the Kid' Bonney
11967,2628,Kiefer Sutherland,Josiah Gordon 'Doc' Scurlock
11967,38560,Lou Diamond Phillips,Jose Chavez y Chavez
11967,6952,Charlie Sheen,Dick Brewer
11967,20212,Dermot Mulroney,Dirty Steve Stephens
11967,1953,Casey Siemaszko,Charles 'Charley' Bowdre
11967,28641,Terence Stamp,John Tunstall
11967,3785,Jack Palance,Lawrence G. Murphy
11967,12646,Terry O'Quinn,Alex McSween
11967,1129541,Sharon Thomas Cain,Susan McSween
25562,35,Sally Field,Celeste Talbert
25562,8945,Kevin Kline,Jeffrey Anderson
25562,3223,Robert Downey Jr.,David Seton Barnes
25562,14702,Cathy Moriarty,Montana Moorehead
25562,10742,Teri Hatcher,Ariel Maloney
25562,73035,Paul Johansson,Bolt
25562,1951,Elisabeth Shue,Lori Craven
25562,2395,Whoopi Goldberg,Rose Schwartz
25562,1142234,Arne Nannestad,Burton White
25562,94998,Tim Choate,AD
20829,19292,Adam Sandler,George Simmons
20829,19274,Seth Rogen,Ira Wright
20829,41087,Leslie Mann,Laura
20829,8783,Eric Bana,Clarke
20829,21007,Jonah Hill,Leo Koenig
20829,17881,Jason Schwartzman,Mark Taylor Jackson
20829,150,RZA,Chuck
20829,86626,Aziz Ansari,Randy
20829,119592,Aubrey Plaza,Daisy Danby
20829,41090,Maude Apatow,Mable
12606,56881,Shelley Long,Carol Brady
12606,21163,Gary Cole,Mike Brady
12606,31468,Christopher Daniel Barnes,Greg Brady
12606,15286,Christine Taylor,Marcia Brady
12606,1231709,Paul Sutera,Peter Brady
12606,112052,Jennifer Elise Cox,Jan Brady
12606,1011102,Jesse Lee Soffer,Bobby Brady
12606,116437,Olivia Hack,Cindy Brady
12606,1224522,Henriette Mantel,Alice Nelson
12606,21561,Tim Matheson,Roy Martin / Trevor Thomas
2252,3489,Naomi Watts,Anna Khitrova
2252,110,Viggo Mortensen,Nikolai Luzhin
2252,1925,Vincent Cassel,Kirill
2252,12647,Armin Mueller-Stahl,Semyon
2252,11281,Sinéad Cusack,Helen
2252,20425,Donald Sumpter,Yuri
2252,43553,Jerzy Skolimowski,Stepan
2252,43554,Josef Altin,Ekren
2252,43555,Mina E. Mina,Azim
2252,43556,Aleksander Mikic,Soyka
204082,976,Jason Statham,Phil Broker
204082,17051,James Franco,Gator
204082,1109976,Izabela Vidovic,Maddy Broker
204082,1920,Winona Ryder,Sheryl Mott
204082,58168,Rachelle Lefevre,Susan Hatch
204082,7517,Kate Bosworth,Cassie Bodine
204082,6574,Clancy Brown,Sheriff Keith Rodrigue
204082,81685,Frank Grillo,Cyrus Hanks
204082,85178,Christa Campbell,Lydia
204082,334,Omar Benson Miller,Tito
28124,54812,Chevy Chase,Nick Gardenia
28124,18892,Goldie Hawn,Glenda Gardenia Parks
28124,28164,Charles Grodin,Ira Parks
28124,8294,Robert Guillaume,Fred
28124,14833,Harold Gould,Judge John Channing
28124,72056,George Grizzard,Governor
28124,102198,Yvonne Wilder,Aurora De La Hoya
28124,15411,T. K. Carter,Chester
28124,44819,Judd Omen,Dex
28124,16070,Bill Zuckert,Gas Station Attendant
25754,40632,David Anders,Burton Stanton
25754,52507,Kandyse McClure,Vicki Stanton
25754,80378,Preston Bailey,Issac
25754,1211166,Lexie Behr,Little Girl
25754,1211177,Zita Vass,Ponytail girl
25754,152302,Alexa Nikolas,Ruth
25754,1536670,Daniel Newman,Malachai
168530,9778,Ice Cube,James
168530,55638,Kevin Hart,Ben Barber
168530,5723,John Leguizamo,Santiago
168530,14888,Bruce McGill,Lt. Brooks
168530,110742,Tika Sumpter,Angela
168530,78320,Bryan Callen,Miggs
168530,2975,Laurence Fishburne,Omar
168530,214108,Gary Owen,Crazy Cody
168530,512316,Jacob Latimore,Ramon
168530,1099717,Jay Pharoah,Runflat
8321,72466,Colin Farrell,Ray
8321,2039,Brendan Gleeson,Ken Daley
8321,5469,Ralph Fiennes,Harry Waters
8321,11291,Clémence Poésy,Chloë Villette
8321,45749,Thekla Reuten,Marie
8321,54476,Jordan Prentice,Jimmy
8321,42998,Elizabeth Berrington,Natalie Waters
8321,51325,Jérémie Renier,Eirik
8321,211413,Mark Donovan,Overweight Man
8321,145299,Eric Godon,Yuri
19794,49265,Lindsay Lohan,Thea Dixon
19794,7002,Luke Kirby,Nick Steinwald
19794,51382,Chris Parnell,Jerry Steinwald
19794,54247,Aaron Yoo,Miles
19794,85176,Bridgit Mendler,Emma
19794,74611,Tracee Ellis Ross,Kristin
19794,928594,Kevin Covais,Greg
19794,66579,Bonnie Somerville,Suzie Cavandish
19794,57854,Cheryl Hines,Lisa DePardo
19794,85177,Creed Bratton,Abbott
21876,4347,Frank Sinatra,Colonel Joseph L. Ryan
21876,12726,Trevor Howard,Major Eric Fincham
21876,93124,Raffaella Carrà,Gabriella
21876,14529,Brad Dexter,Sergeant Bostick
21876,34596,Sergio Fantoni,Captain Oriani
21876,93125,John Leyton,Lt. Orde
21876,30125,Edward Mulhare,Captain Costanzo
21876,14121,Wolfgang Preiss,Major Von Klemment
21876,9274,James Brolin,Private Ames
21876,24554,John van Dreelen,Colonel Gortz
535,3130,Jennifer Beals,Alex Owens
535,8699,Michael Nouri,Nick Hurley
535,31114,Lilia Skala,Hanna Long
535,31115,Kyle T. Heffner,Richie
535,31116,Sunny Johnson,Jeanie Szabo
535,31117,Philip Bruns,Frank Szabo
535,21202,Micole Mercurio,Rosemary Szabo
535,724,Cynthia Rhodes,Tina Tech
535,80745,Lee Ving,Johnny C.
535,1367324,Ron Karabatsos,Jake Mawby
8487,2888,Will Smith,Capt. James West
8487,8945,Kevin Kline,U.S. Marshal Artemus Gordon
8487,11181,Kenneth Branagh,Dr. Arliss Loveless
8487,3136,Salma Hayek,Rita Escobar
8487,588,M. Emmet Walsh,Coleman
8487,15854,Ted Levine,General 'Bloodbath' McGrath
8487,55254,Frederique van der Wal,Amazonia
8487,1475,Musetta Vander,Munitia
8487,55255,Sofia Eng,Miss Lippenrieder
8487,31647,Garcelle Beauvais,Belle
548,7450,Toshirō Mifune,Tajômaru
548,7451,Machiko Kyô,Masako
548,7452,Masayuki Mori,Takehiro
548,7453,Takashi Shimura,Woodcutter
548,7454,Minoru Chiaki,Priest
548,7455,Kichijirô Ueda,Commoner
548,7456,Noriko Honma,Medium
548,7457,Daisuke Katô,Policeman
10610,18897,Jackie Chan,Eddie Yang
10610,7400,Lee Evans,Arthur Watson
10610,4174,Claire Forlani,Nicole James
10610,6104,Julian Sands,Snakehead
10610,655,John Rhys-Davies,Cmdr. Hammerstock-Smythe
10610,66717,Anthony Wong,Lester Wong
10610,54615,Christy Chung,Mrs Charlotte Watson
10610,56804,Lau Siu-Ming,Antiquities dealer
10610,70106,Nicholas Tse,Waiter
10610,20372,Edison Chen,Waiter
1939,20124,Gene Tierney,Laura Hunt
1939,13578,Dana Andrews,Det. Lt. Mark McPherson
1939,20125,Clifton Webb,Waldo Lydecker
1939,1905,Vincent Price,Shelby Carpenter
1939,3362,Judith Anderson,Mrs. Ann Treadwell
1939,3346,Dorothy Adams,Laura's Maid
1939,20126,Kathleen Howard,"Louise, Ann's Cook"
1939,83904,Cara Williams,Advertising Agency Employee
1939,121323,Bess Flowers,Restaurant Patron
1939,99467,Dorothy Christy,Woman (uncredited)
2924,6856,Kurt Russell,Dennis McCaffrey
2924,13021,William Baldwin,Brian McCaffrey
2924,380,Robert De Niro,Donald Rimgale
2924,55636,Donald Sutherland,Ronald Bartel
2924,10431,Jennifer Jason Leigh,Jennifer Vaitkus
2924,349,Scott Glenn,John 'Axe' Adcox
2924,28412,Rebecca De Mornay,Helen McCaffrey
2924,48012,Jason Gedrick,Tim Kirzminski
2924,22131,J.T. Walsh,Alderman Marty Swayzak
2924,83197,Anthony Mockus Sr.,Chief John Fitzgerald
3085,2638,Cary Grant,Walter Burns
3085,30233,Rosalind Russell,Hildy Johnson
3085,1208,Ralph Bellamy,Bruce Baldwin
3085,30234,Gene Lockhart,Sheriff Hartwell
3085,30242,Alma Kruger,Mrs. Baldwin
3085,30237,Clarence Kolb,Mayor
3085,30239,Abner Biberman,Louie
3085,4119,John Qualen,Earl Williams
3085,30241,Helen Mack,Mollie Malloy
3085,14975,Porter Hall,Murphy
9603,5588,Alicia Silverstone,Cher Horowitz
9603,58150,Stacey Dash,Dionne
9603,328,Brittany Murphy,Tai
9603,22226,Paul Rudd,Josh
9603,49002,Donald Faison,Murray
9603,58151,Elisa Donovan,Amber
9603,33654,Breckin Meyer,Travis
9603,23958,Jeremy Sisto,Elton
9603,6486,Dan Hedaya,Mel Horowitz
9603,12900,Wallace Shawn,Mr. Wendell Hall
14166,38940,Evan Rachel Wood,Kimberly Joyce
14166,11826,Selma Blair,Grace Anderson
14166,44679,David Wagner,Morgan
14166,62204,Brent Goldberg,Rick
14166,1034781,Adi Schnall,Randa
14166,78197,Elisabeth Harnois,Brittany
14166,33532,Stark Sands,Troy
14166,13636,Jane Krakowski,Emily Klein
14166,75463,Michael Hitchcock,Headmaster Charles Meyer
14166,90341,Danny Comden,Roger Nicholl
22004,2053,Bill Paxton,Vince
22004,21411,Ice-T,King James
22004,6573,William Sadler,Don
22004,9778,Ice Cube,Savon
22004,56183,Art Evans,Bradlee
22004,7677,De'voreaux White,Lucky
22004,4943,Bruce A. Young,Raymond
22004,2683,Glenn Plummer,Luther
22004,102690,Stoney Jackson,Wickey
22004,521717,T.E. Russell,Video
11443,18291,Larenz Tate,Anthony Curtis
11443,65827,Keith David,Kirby
11443,66,Chris Tucker,Skip
11443,6862,Freddy Rodríguez,Jose
11443,69447,Rose Jackson,Juanita Benson
11443,10824,N'Bushe Wright,Deliah Benson
11443,58924,Clifton Powell,Cutty
11443,18288,Terrence Howard,Cowboy
11443,71913,Bokeem Woodbine,Cleon
11443,1277051,Sticky Fingaz,Martin
11069,10430,Fred Ward,Earl Bassett
11069,68108,Chris Gartin,Grady Hoover
11069,4160,Helen Shaver,Kate 'White' Reilly
11069,67015,Michael Gross,Burt Gummer
11069,106474,Marcelo Tubert,Senor Ortega
11069,86511,Marcos Hernández,Julio
11069,130735,José Ramón Rosario,Pedro
11069,43010,"Thomas Rosales, Jr.",Oil Worker
9981,23659,Will Ferrell,Phil Weston
9981,3087,Robert Duvall,Buck Weston
9981,61114,Kate Walsh,Barbara Weston
9981,1475,Musetta Vander,Janice Weston
9981,27972,Josh Hutcherson,Bucky Weston
9981,35554,Steven Anthony Lawrence,Mark Avery
9981,61399,Mike Ditka,Mike Ditka
9981,61400,Dylan McLaughlin,Sam Weston
9981,61401,Jeremy Bergman,Hunter
9981,61402,Elliott Cho,Byong Sun
509,1204,Julia Roberts,Anna Scott
509,3291,Hugh Grant,William Thacker
509,18022,Gina McKee,Bella
509,41043,Tim McInnerny,Max
509,7026,Rhys Ifans,Spike
509,7446,Emma Chambers,Honey
509,19923,Hugh Bonneville,Bernie
509,7025,Richard McCabe,Tony
509,7027,James Dreyfus,Martin
509,7028,Dylan Moran,Rufus the Thief
19213,38406,Paris Hilton,Victoria English
19213,21124,Paula Garcés,Gloria Torrez
19213,56825,Sarah Carter,Kristen Haas
19213,35548,Simon Rex,Derek
19213,5375,Geoffrey Arend,Dax / Mother / Photographer
19213,41504,Alexis Thorpe,Morgan
19213,36068,Bianca Lawson,Monique
19213,63220,Kerri Kenney-Silver,Kathy Johnson
19213,102087,Diva Zappa,Babs Cohen
19213,60227,Greg Cipes,Reed
2567,6193,Leonardo DiCaprio,Howard Hughes
2567,112,Cate Blanchett,Katharine Hepburn
2567,3967,Kate Beckinsale,Ava Gardner
2567,4764,John C. Reilly,Noah Dietrich
2567,7447,Alec Baldwin,Juan Trippe
2567,21278,Alan Alda,Senator Ralph Owen Brewster
2567,65,Ian Holm,Professor Fitz
2567,9642,Jude Law,Errol Flynn
2567,17442,Kelli Garner,Faith Domergue
2567,6413,Danny Huston,Jack Frye
1694,27993,Jeffrey Combs,Herbert West
1694,27994,Bruce Abbott,Dan Cain
1694,27995,Barbara Crampton,Megan Halsey
1694,27996,David Gale,Dr. Carl Hill
1694,22048,Robert Sampson,Dean Alan Halsey
1694,37028,Carolyn Purdy-Gordon,Dr. Harrod
1694,37029,Peter Kent,Melvin the Re-Animated
1694,34986,Ian Patrick Williams,Swiss Professor
14172,15111,Jean-Claude Van Damme,Ben Archer
14172,20519,Simon Yam,Sun Quan
14172,82791,Valerie Tian,Kim
14172,21944,Burt Kwouk,Tommy Li
14172,702,Philip Tan,
48231,116,Keira Knightley,Sabina Spielrein
48231,110,Viggo Mortensen,Sigmund Freud
48231,17288,Michael Fassbender,Carl Jung
48231,190895,Sarah Gadon,Emma Jung
48231,1925,Vincent Cassel,Otto Gross
48231,1846,André Hennicke,Professor Eugen Bleuler
48231,36463,Arndt Schwering-Sohnrey,Sándor Ferenczi
48231,46028,Mignon Remé,Jung's Secretary
48231,233682,Mareike Carrière,Food Nurse
48231,1089478,Franziska Arndt,Bath Nurse
17360,3895,Michael Caine,Captain John Colby
17360,16483,Sylvester Stallone,Captain Robert Hatch
17360,2201,Max von Sydow,Major Karl von Steiner
17360,140152,Pelé,Cpl. Luis Fernandez - Allied Soccer Player - The Players: Trinidad
17360,17576,Carole Laure,Renee
17360,140153,Bobby Moore,Terry Brady - Allied Soccer Player - The Players: England
17360,140154,Osvaldo Ardiles,Carlos Rey - Allied Soccer Player - The Players: Argentina
17360,140155,Paul Van Himst,Michel Fileu - The Players: Belgium
17360,140156,Kazimierz Deyna,Paul Wolchek - The Players: Poland
17360,140157,Hallvar Thoresen,Gunnar Hilsson - The Players: Norway
381289,6065,Dennis Quaid,Adult Ethan
381289,52018,Britt Robertson,Teen Hannah
381289,54415,Josh Gad,Dogs: Bailey / Buddy / Tino / Ellie (voice)
381289,1680339,K.J. Apa,Teen Ethan
381289,928906,Juliet Rylance,Elizabeth - Ethan's Mom
381289,40543,John Ortiz,Carlos
381289,1532312,Kirby Howell-Baptiste,Maya Williams
381289,152759,Peggy Lipton,Adult Hannah
381289,87817,Pooch Hall,Al
381289,7002,Luke Kirby,Jim - Ethan's Dad
8836,12640,David Duchovny,Fox Mulder
8836,12214,Gillian Anderson,Dana Scully
8836,2956,Amanda Peet,ASAC Dakota Whitney
8836,9188,Billy Connolly,Father Joseph Crissman
8836,336,Xzibit,Agent Mosley Drummy
8836,12644,Mitch Pileggi,Walter Skinner
8836,540,Callum Keith Rennie,2nd Abductor - Janke Dacyshyn
8836,23429,Adam Godley,Father Ybarra
8836,32749,Alex Diakun,Gaunt Man
8836,42374,Nicki Aycox,2nd Victim - Cheryl Cunningham
381040,208519,Nick Kroll,Bill
381040,36801,Adam Scott,Robbie
381040,213001,Jenny Slate,Rose
381040,35028,Zoe Kazan,Francie
381040,1106614,Talia Tabin,Micia
381040,1301801,Heidi Lewandowski,Clarese Singer
381040,133046,Charlie Hewson,GT
381040,1593387,Kellen Boyle,Funeral Guest #1
381040,1394795,Maryanne Nagel,Jane
381040,1593390,Yassie Hawkes,Propel Water Girl
79,1336,Jet Li,Nameless
79,1337,Tony Leung Chiu-Wai,Broken Sword
79,1338,Maggie Cheung,Flying Snow
79,1341,Donnie Yen,Sky
79,1339,Zhang Ziyi,Moon
79,1340,Chen Dao-Ming,King of Qin
79,1342,Liu Zhong Yuan,Old Scholar
79,1343,Zheng Tia Yong,Old Servant
79,1344,Yan Qin,Prime Minister
79,1345,Chang Xiao Yang,General
2246,7447,Alec Baldwin,Dr. Jed Hill
2246,2227,Nicole Kidman,Tracy Kennsinger
2246,8984,Bill Pullman,Andy Sarafian
2246,10739,Bebe Neuwirth,Det. Dana Harris
2246,862,George C. Scott,Dr. Martin Kessler
2246,10774,Anne Bancroft,Mrs. Kennsinger
2246,8212,Peter Gallagher,Atty. Dennis Riley
2246,14792,Josef Sommer,Atty. Lester Adams
2246,2144,Tobin Bell,Earl Leemus
2246,12052,Gwyneth Paltrow,Paula Bell
11596,5141,Heather Langenkamp,Herself / Nancy Thompson
11596,5139,Robert Englund,Freddy Krueger / Himself
11596,8186,Miko Hughes,Dylan Porter
11596,5140,Wes Craven,Himself
11596,166594,David Newsom,Chase Porter
11596,12547,Tracy Middendorf,Julie
11596,11163,John Saxon,Himself / Lt. Donald Thompson
11596,161731,Jeff Davis,Freddy's Hand Double
11596,35521,Matt Winston,Charles 'Chuck' Wilson
11596,42708,Rob LaBelle,Terrance 'Terry' Feinstein
15472,6283,Michael Nyqvist,Mikael Blomkvist
15472,87722,Noomi Rapace,Lisbeth Salander
15472,79196,Lena Endre,Erika Berger
15472,87723,Sven-Bertil Taube,Henrik Vanger
15472,21193,Peter Andersson,Nils Bjurman
15472,74709,Peter Haber,Martin Vanger
15472,87724,Marika Lagercrantz,Cecilia Vanger
15472,87727,Tomas Köhler,'Plague'
15472,87725,Gösta Bredefeldt,Harald Vanger
15472,55002,Björn Granath,Gustav Morell
82424,24358,Lori Alan,Bonnie's Mom / Tae-Kwon Doe / Additional Voices
82424,59784,Carlos Alazraqui,Koala Kopter
82424,12898,Tim Allen,Buzz Lightyear
82424,78317,Bob Bergen,Condorman / Additional Voices
82424,21485,Blake Clark,Slinky Dog
82424,84496,Josh Cooley,Cashier / Lizard Wizard
82424,3234,Joan Cusack,Jessie
82424,167295,John Cygan,Additional Voices
82424,10669,Timothy Dalton,Mr. Pricklepants
82424,1539104,Emily Forbes,Roxy Boxy
51540,4491,Jennifer Aniston,Dr. Julia Harris
51540,23532,Jason Bateman,Nick Hendricks
51540,95101,Charlie Day,Dale Arbus
51540,58224,Jason Sudeikis,Kurt Buckman
51540,72466,Colin Farrell,Bobby Pellitt
51540,134,Jamie Foxx,Motherfucker Jones
51540,55636,Donald Sutherland,Jack Pellit
51540,41662,Lindsay Sloane,Stacey
51540,52935,John Francis Daley,Carter
51540,1979,Kevin Spacey,Dave Harken
342737,516,Annette Bening,Dorothea Fields
342737,18050,Elle Fanning,Julie Miller
342737,45400,Greta Gerwig,Abbie Porter
342737,1485770,Lucas Jade Zumann,Jamie Fields
342737,8289,Billy Crudup,William
342737,61178,Alia Shawkat,Trish
342737,1307543,Darrell Britt-Gibson,Julian
342737,78237,Thea Gill,Gail Porter
342737,439253,Laura Wiggins,Lynette Winters
342737,1392122,Nathalie Love,Cindy
24405,13022,Tom Berenger,Rock Reilly
24405,18687,William McNamara,Eddie Devane
24405,23764,Эрика Элениак,Toni Johnson
24405,1064,Crispin Glover,Howard Finster
24405,1219226,Matthew Glave,Rory Blanes
24405,14333,Grand L. Bush,Vance Dooly
24405,923,Dean Stockwell,Salesman Stig
24405,138240,Bitty Schram,"Flo, Waitress"
24405,2048,Gary Busey,Sergeant Vince Banger
24405,5950,Seymour Cassel,Master Chief Bogg
9417,7633,Leslie Nielsen,Ryan Harrison
9417,13919,Michael York,Hibbing Goodhue
9417,46948,Kelly LeBrock,Lauren
9417,58692,Melinda McGraw,Cass Lake
9417,1235421,Alexander Boynton,Security Guard #2
9417,168452,Leslie Jones,Sergeant Tina Bagley
2486,25438,Ed Speleers,Eragon
2486,16940,Jeremy Irons,Brom
2486,7055,Sienna Guillory,Arya
2486,18023,Robert Carlyle,Durza
2486,938,Djimon Hounsou,Ajihad
2486,9828,Garrett Hedlund,Murtagh
2486,25442,Joss Stone,Angela
2486,3293,Rachel Weisz,Saphira (voice)
2486,6949,John Malkovich,Kung Galbatorix
2486,2629,Alun Armstrong,Uncle Garrow
50388,119143,Kana Hanazawa,Kasumi Ishiki
50388,12195,Kousei Hirota,Alexandro Pecchino
50388,151182,Misaki Kuno,Alice
50388,20661,Tsutomu Isobe,Ivan Coral Vega
50388,148447,Sayaka Ohara,Katherine Turner
50388,151183,Ayako Kawasumi,Laura Owen
50388,9706,Toshiyuki Morikawa,Marco Owen
50388,62318,Shin'ichirou Miki,Peter Stevens
50388,9716,野島 健児,Ron Portman
50388,12193,Eri Sendai,Shizuku Ishiki
849,12811,Ken Marshall,Prince Colwyn
849,12812,Lysette Anthony,Princess Lyssa
849,12513,Francesca Annis,"Lyssa, Widow of the Web"
849,2629,Alun Armstrong,Torquil
849,3475,David Battley,Ergo
849,12815,Bernard Bresslaw,Rell the Cyclops
849,3896,Liam Neeson,Kegan
849,12816,John Welsh,The Seer
849,12817,Graham McGrath,Titch
849,12818,Tony Church,Turold
8467,206,Jim Carrey,Lloyd Christmas
8467,8447,Jeff Daniels,Harry Dune
8467,34485,Lauren Holly,Mary Swanson
8467,8437,Teri Garr,Helen Swanson
8467,5170,Mike Starr,Joe Mentaliano
8467,76131,Karen Duffy,J.P. Shay
8467,7867,Charles Rocket,Nicholas Andre
8467,65020,Victoria Rowell,Athletic Beauty
8467,77547,Brady Bluhm,Billy
8467,184180,Cam Neely,Sea Bass
47533,1223726,Robbie Amell,Fred
47533,89109,Hayley Kiyoko,Velma
47533,89110,Kate Melton,Daphne
47533,89111,Nick Palatas,Shaggy
47533,18982,Ted McGinley,Uncle Thorny
47533,13591,Richard Moll,Elmer Uggins
47533,1753,Nichelle Nichols,Senator
47533,75355,Marion Ross,Hilda Trowburg
47533,105991,Beverly Sanders,Wanda Grubworth
47533,15831,Frank Welker,Scooby-Doo (voice)
36819,738,Sean Connery,King Agamemnon / Fireman
36819,8930,John Cleese,Robin Hood
36819,10409,Shelley Duvall,Dame Pansy / Pansy
36819,383,Michael Palin,Vincent
36819,65,Ian Holm,Napoleon
36819,12689,Ralph Richardson,Supreme Being
36819,381,Katherine Helmond,Mrs. Ogre
36819,386,Peter Vaughan,Winston the Ogre
36819,2076,David Warner,Evil Genius
36819,154971,David Rappaport,Randall
68,378,Jonathan Pryce,Sam Lowry
68,380,Robert De Niro,Archibald 'Harry' Tuttle
68,381,Katherine Helmond,Mrs. Ida Lowry
68,65,Ian Holm,Mr. M. Kurtzmann
68,382,Bob Hoskins,Spoor
68,383,Michael Palin,Jack Lint
68,385,Ian Richardson,Mr. Warrenn
68,280,Terry Gilliam,Smoking Man (uncredited)
68,386,Peter Vaughan,Mr. Helpmann
68,387,Kim Greist,Jill Layton
31880,20190,Efren Ramirez,Hector
31880,26457,Matthew Lillard,Roger
31880,116295,Brett Davern,Alex Sperling
31880,116300,Jennifer Walcott,Caitlin
31880,58168,Rachelle Lefevre,Laura
31880,51456,Rhoda Griffis,Nancy Sperling
31880,21105,Jay Thomas,Martin Sperling
31880,1084891,Sheena Lee,Lin
